image_id,image_path,writer_id,pen_id
9491,images/09491.png,W45,7
9492,images/09492.png,W07,1
9493,images/09493.png,W38,3
9494,images/09494.png,W44,3
9495,images/09495.png,W12,3
9497,images/09497.png,W12,2
9498,images/09498.png,W09,8
9500,images/09500.png,W20,6
9502,images/09502.png,W38,4
9503,images/09503.png,W41,7
9504,images/09504.png,W36,4
9505,images/09505.png,W45,5
9506,images/09506.png,W51,4
9509,images/09509.png,W49,5
9510,images/09510.png,W44,3
9512,images/09512.png,W10,4
9515,images/09515.png,W19,2
9518,images/09518.png,W25,3
9523,images/09523.png,W43,1
9524,images/09524.png,W43,8
9525,images/09525.png,W03,2
9526,images/09526.png,W15,7
9528,images/09528.png,W19,2
9529,images/09529.png,W30,6
9530,images/09530.png,W46,5
9531,images/09531.png,W45,1
9532,images/09532.png,W17,2
9533,images/09533.png,W40,3
9536,images/09536.png,W12,6
9537,images/09537.png,W39,3
9538,images/09538.png,W30,5
9542,images/09542.png,W35,2
9544,images/09544.png,W11,1
9545,images/09545.png,W33,2
9546,images/09546.png,W48,3
9547,images/09547.png,W25,4
9549,images/09549.png,W14,8
9550,images/09550.png,W34,5
9553,images/09553.png,W35,6
9554,images/09554.png,W20,3
9555,images/09555.png,W17,8
9557,images/09557.png,W33,8
9559,images/09559.png,W45,1
9560,images/09560.png,W29,8
9561,images/09561.png,W40,3
9562,images/09562.png,W41,3
9563,images/09563.png,W32,1
9566,images/09566.png,W42,1
9569,images/09569.png,W46,6
9570,images/09570.png,W12,3
9571,images/09571.png,W10,5
9572,images/09572.png,W17,1
9574,images/09574.png,W24,7
9576,images/09576.png,W13,4
9577,images/09577.png,W40,1
9578,images/09578.png,W34,6
9579,images/09579.png,W03,6
9583,images/09583.png,W08,1
9584,images/09584.png,W06,1
9585,images/09585.png,W12,5
9587,images/09587.png,W44,2
9588,images/09588.png,W16,5
9589,images/09589.png,W27,4
9592,images/09592.png,W44,4
9596,images/09596.png,W09,2
9597,images/09597.png,W13,7
9598,images/09598.png,W28,6
9600,images/09600.png,W16,8
9601,images/09601.png,W28,2
9602,images/09602.png,W13,2
9605,images/09605.png,W05,4
9606,images/09606.png,W28,4
9607,images/09607.png,W08,8
9608,images/09608.png,W13,2
9609,images/09609.png,W16,7
9610,images/09610.png,W29,4
9613,images/09613.png,W19,8
9615,images/09615.png,W35,2
9616,images/09616.png,W05,5
9618,images/09618.png,W30,1
9619,images/09619.png,W33,6
9622,images/09622.png,W44,2
9625,images/09625.png,W35,2
9626,images/09626.png,W09,1
9627,images/09627.png,W23,6
9628,images/09628.png,W30,4
9629,images/09629.png,W50,1
9631,images/09631.png,W33,5
9632,images/09632.png,W30,5
9634,images/09634.png,W44,5
9636,images/09636.png,W15,8
9638,images/09638.png,W12,5
9639,images/09639.png,W03,8
9640,images/09640.png,W48,4
9641,images/09641.png,W05,7
9642,images/09642.png,W10,4
9644,images/09644.png,W45,8
9646,images/09646.png,W50,5
9647,images/09647.png,W37,8
9650,images/09650.png,W13,3
9654,images/09654.png,W25,8
9655,images/09655.png,W09,7
9656,images/09656.png,W06,5
9657,images/09657.png,W25,4
9658,images/09658.png,W09,2
9662,images/09662.png,W12,2
9663,images/09663.png,W08,8
9664,images/09664.png,W01,4
9665,images/09665.png,W49,8
9666,images/09666.png,W09,3
9668,images/09668.png,W24,7
9669,images/09669.png,W38,2
9671,images/09671.png,W40,2
9673,images/09673.png,W07,5
9674,images/09674.png,W49,2
9675,images/09675.png,W34,6
9676,images/09676.png,W19,6
9679,images/09679.png,W32,1
9684,images/09684.png,W32,8
9687,images/09687.png,W42,8
9691,images/09691.png,W38,6
9692,images/09692.png,W10,1
9693,images/09693.png,W51,2
9695,images/09695.png,W37,3
9697,images/09697.png,W24,2
9699,images/09699.png,W48,3
9702,images/09702.png,W07,1
9704,images/09704.png,W04,1
9707,images/09707.png,W06,7
9708,images/09708.png,W36,7
9709,images/09709.png,W41,1
9710,images/09710.png,W34,8
9711,images/09711.png,W15,5
9712,images/09712.png,W30,6
9713,images/09713.png,W01,7
9714,images/09714.png,W45,1
9715,images/09715.png,W48,5
9716,images/09716.png,W07,1
9717,images/09717.png,W11,4
9718,images/09718.png,W29,1
9720,images/09720.png,W30,8
9721,images/09721.png,W19,2
9724,images/09724.png,W49,7
9725,images/09725.png,W32,7
9726,images/09726.png,W20,4
9728,images/09728.png,W06,5
9729,images/09729.png,W41,1
9730,images/09730.png,W14,1
9733,images/09733.png,W36,7
9735,images/09735.png,W48,1
9736,images/09736.png,W07,4
9737,images/09737.png,W09,1
9738,images/09738.png,W07,2
9739,images/09739.png,W05,5
9744,images/09744.png,W07,6
9745,images/09745.png,W04,2
9747,images/09747.png,W03,8
9748,images/09748.png,W05,1
9750,images/09750.png,W24,7
9752,images/09752.png,W09,8
9754,images/09754.png,W41,5
9756,images/09756.png,W23,8
9758,images/09758.png,W48,1
9760,images/09760.png,W51,1
9761,images/09761.png,W41,1
9763,images/09763.png,W04,7
9764,images/09764.png,W10,4
9766,images/09766.png,W29,8
9767,images/09767.png,W42,4
9770,images/09770.png,W20,2
9771,images/09771.png,W08,1
9772,images/09772.png,W03,4
9773,images/09773.png,W45,8
9774,images/09774.png,W15,2
9775,images/09775.png,W35,1
9776,images/09776.png,W25,4
9777,images/09777.png,W15,2
9778,images/09778.png,W42,6
9779,images/09779.png,W48,3
9780,images/09780.png,W01,6
9783,images/09783.png,W07,7
9786,images/09786.png,W17,5
9788,images/09788.png,W51,5
9791,images/09791.png,W49,2
9792,images/09792.png,W16,1
9793,images/09793.png,W17,7
9796,images/09796.png,W40,6
9797,images/09797.png,W05,3
9799,images/09799.png,W20,8
9800,images/09800.png,W51,3
9802,images/09802.png,W40,8
9803,images/09803.png,W07,4
9805,images/09805.png,W07,1
9806,images/09806.png,W49,5
9807,images/09807.png,W19,6
9808,images/09808.png,W36,4
9809,images/09809.png,W33,7
9812,images/09812.png,W12,2
9813,images/09813.png,W35,2
9815,images/09815.png,W28,3
9816,images/09816.png,W49,2
9819,images/09819.png,W27,3
9821,images/09821.png,W41,1
9822,images/09822.png,W34,5
9823,images/09823.png,W36,8
9824,images/09824.png,W49,1
9827,images/09827.png,W33,6
9830,images/09830.png,W38,7
9833,images/09833.png,W35,2
9835,images/09835.png,W09,2
9836,images/09836.png,W06,7
9838,images/09838.png,W41,1
9839,images/09839.png,W12,4
9840,images/09840.png,W09,2
9841,images/09841.png,W38,2
9842,images/09842.png,W19,8
9843,images/09843.png,W17,2
9844,images/09844.png,W20,5
9845,images/09845.png,W06,3
9846,images/09846.png,W03,4
9847,images/09847.png,W45,5
9848,images/09848.png,W45,8
9850,images/09850.png,W43,7
9851,images/09851.png,W24,2
9852,images/09852.png,W36,3
9856,images/09856.png,W30,6
9857,images/09857.png,W10,8
9862,images/09862.png,W33,6
9865,images/09865.png,W16,7
9866,images/09866.png,W41,5
9867,images/09867.png,W09,6
9870,images/09870.png,W07,2
9877,images/09877.png,W06,6
9878,images/09878.png,W49,8
9880,images/09880.png,W09,7
9881,images/09881.png,W35,4
9882,images/09882.png,W10,4
9883,images/09883.png,W51,1
9887,images/09887.png,W48,4
9890,images/09890.png,W06,3
9892,images/09892.png,W27,1
9893,images/09893.png,W37,7
9895,images/09895.png,W10,6
9896,images/09896.png,W37,2
9897,images/09897.png,W17,1
9899,images/09899.png,W08,6
9900,images/09900.png,W29,4
9901,images/09901.png,W42,8
9902,images/09902.png,W10,6
9903,images/09903.png,W43,6
9904,images/09904.png,W24,1
9905,images/09905.png,W01,5
9907,images/09907.png,W46,5
9908,images/09908.png,W50,7
9912,images/09912.png,W14,5
9913,images/09913.png,W40,2
9915,images/09915.png,W46,5
9916,images/09916.png,W43,6
9917,images/09917.png,W24,7
9919,images/09919.png,W32,3
9924,images/09924.png,W49,2
9926,images/09926.png,W10,1
9929,images/09929.png,W35,1
9930,images/09930.png,W15,1
9932,images/09932.png,W45,6
9933,images/09933.png,W50,8
9935,images/09935.png,W07,7
9936,images/09936.png,W44,2
9937,images/09937.png,W23,5
9940,images/09940.png,W19,2
9944,images/09944.png,W27,7
9945,images/09945.png,W07,3
9946,images/09946.png,W17,8
9947,images/09947.png,W36,4
9948,images/09948.png,W35,3
9949,images/09949.png,W14,8
9950,images/09950.png,W28,6
9951,images/09951.png,W05,1
9952,images/09952.png,W43,3
9955,images/09955.png,W07,7
9956,images/09956.png,W50,1
9959,images/09959.png,W20,3
9960,images/09960.png,W46,3
9961,images/09961.png,W43,3
9962,images/09962.png,W13,5
9965,images/09965.png,W44,7
9966,images/09966.png,W33,4
9967,images/09967.png,W07,6
9968,images/09968.png,W36,1
9969,images/09969.png,W33,6
9971,images/09971.png,W20,2
9972,images/09972.png,W28,5
9973,images/09973.png,W40,3
9975,images/09975.png,W48,4
9979,images/09979.png,W24,4
9981,images/09981.png,W19,2
9983,images/09983.png,W34,2
9985,images/09985.png,W15,3
9987,images/09987.png,W27,8
9990,images/09990.png,W12,8
9991,images/09991.png,W34,6
9992,images/09992.png,W40,6
9996,images/09996.png,W48,5
9997,images/09997.png,W28,7
9998,images/09998.png,W05,8
9999,images/09999.png,W14,6
10000,images/10000.png,W51,1
10002,images/10002.png,W11,1
10004,images/10004.png,W30,2
10005,images/10005.png,W12,7
10006,images/10006.png,W15,1
10007,images/10007.png,W10,4
10009,images/10009.png,W37,6
10011,images/10011.png,W06,1
10014,images/10014.png,W24,1
10015,images/10015.png,W29,1
10016,images/10016.png,W06,1
10017,images/10017.png,W25,8
10023,images/10023.png,W29,7
10024,images/10024.png,W29,5
10028,images/10028.png,W23,7
10031,images/10031.png,W48,4
10032,images/10032.png,W35,1
10034,images/10034.png,W48,7
10035,images/10035.png,W40,2
10037,images/10037.png,W01,6
10038,images/10038.png,W28,3
10039,images/10039.png,W30,8
10040,images/10040.png,W40,5
10041,images/10041.png,W32,5
10042,images/10042.png,W10,4
10043,images/10043.png,W32,7
10045,images/10045.png,W06,1
10046,images/10046.png,W43,2
10047,images/10047.png,W30,1
10048,images/10048.png,W06,6
10052,images/10052.png,W41,5
10053,images/10053.png,W34,8
10056,images/10056.png,W40,8
10057,images/10057.png,W05,3
10058,images/10058.png,W13,5
10059,images/10059.png,W51,4
10062,images/10062.png,W48,7
10063,images/10063.png,W51,3
10064,images/10064.png,W34,4
10066,images/10066.png,W09,1
10067,images/10067.png,W11,7
10068,images/10068.png,W16,7
10069,images/10069.png,W27,2
10071,images/10071.png,W45,8
10072,images/10072.png,W34,8
10073,images/10073.png,W06,6
10074,images/10074.png,W04,4
10075,images/10075.png,W05,1
10077,images/10077.png,W48,7
10079,images/10079.png,W39,5
10081,images/10081.png,W37,8
10082,images/10082.png,W12,3
10083,images/10083.png,W49,2
10084,images/10084.png,W45,7
10085,images/10085.png,W03,4
10086,images/10086.png,W20,5
10087,images/10087.png,W32,7
10089,images/10089.png,W15,1
10090,images/10090.png,W50,6
10092,images/10092.png,W41,3
10093,images/10093.png,W38,3
10094,images/10094.png,W41,5
10095,images/10095.png,W32,5
10096,images/10096.png,W09,2
10099,images/10099.png,W08,3
10100,images/10100.png,W10,4
10103,images/10103.png,W41,4
10104,images/10104.png,W36,6
10106,images/10106.png,W10,4
10107,images/10107.png,W29,2
10109,images/10109.png,W28,6
10110,images/10110.png,W35,8
10112,images/10112.png,W38,2
10113,images/10113.png,W15,4
10114,images/10114.png,W44,2
10115,images/10115.png,W12,3
10116,images/10116.png,W39,3
10117,images/10117.png,W01,7
10121,images/10121.png,W11,8
10122,images/10122.png,W08,1
10124,images/10124.png,W07,4
10125,images/10125.png,W39,5
10127,images/10127.png,W08,5
10128,images/10128.png,W32,8
10129,images/10129.png,W38,1
10131,images/10131.png,W40,6
10132,images/10132.png,W10,8
10135,images/10135.png,W34,8
10136,images/10136.png,W14,7
10137,images/10137.png,W05,6
10138,images/10138.png,W43,3
10141,images/10141.png,W36,7
10143,images/10143.png,W17,6
10144,images/10144.png,W36,7
10145,images/10145.png,W14,1
10147,images/10147.png,W48,1
10150,images/10150.png,W17,6
10152,images/10152.png,W01,6
10153,images/10153.png,W37,4
10154,images/10154.png,W07,7
10155,images/10155.png,W41,1
10156,images/10156.png,W03,5
10157,images/10157.png,W46,8
10159,images/10159.png,W32,1
10160,images/10160.png,W17,5
10163,images/10163.png,W37,3
10164,images/10164.png,W25,8
10166,images/10166.png,W23,8
10171,images/10171.png,W10,1
10172,images/10172.png,W50,1
10175,images/10175.png,W32,4
10176,images/10176.png,W37,3
10177,images/10177.png,W46,8
10178,images/10178.png,W11,6
10180,images/10180.png,W12,7
10181,images/10181.png,W17,6
10186,images/10186.png,W23,7
10187,images/10187.png,W29,7
10188,images/10188.png,W13,8
10189,images/10189.png,W41,5
10190,images/10190.png,W36,2
10191,images/10191.png,W36,7
10193,images/10193.png,W43,6
10196,images/10196.png,W50,7
10197,images/10197.png,W42,6
10198,images/10198.png,W43,5
10199,images/10199.png,W01,5
10206,images/10206.png,W16,2
10207,images/10207.png,W28,4
10208,images/10208.png,W13,2
10209,images/10209.png,W29,4
10213,images/10213.png,W03,7
10216,images/10216.png,W45,7
10217,images/10217.png,W20,4
10219,images/10219.png,W16,2
10220,images/10220.png,W10,5
10221,images/10221.png,W01,8
10222,images/10222.png,W50,1
10224,images/10224.png,W44,1
10225,images/10225.png,W24,6
10227,images/10227.png,W14,1
10228,images/10228.png,W01,8
10229,images/10229.png,W10,8
10230,images/10230.png,W15,3
10231,images/10231.png,W24,2
10233,images/10233.png,W08,3
10234,images/10234.png,W15,7
10236,images/10236.png,W44,1
10237,images/10237.png,W05,7
10239,images/10239.png,W42,6
10241,images/10241.png,W32,1
10242,images/10242.png,W13,5
10243,images/10243.png,W48,1
10245,images/10245.png,W43,7
10246,images/10246.png,W12,2
10252,images/10252.png,W29,4
10254,images/10254.png,W44,6
10255,images/10255.png,W05,7
10256,images/10256.png,W06,1
10257,images/10257.png,W13,4
10259,images/10259.png,W14,8
10262,images/10262.png,W46,7
10264,images/10264.png,W09,6
10265,images/10265.png,W46,6
10266,images/10266.png,W36,6
10269,images/10269.png,W19,8
10271,images/10271.png,W24,2
10273,images/10273.png,W46,5
10274,images/10274.png,W35,1
10275,images/10275.png,W15,2
10276,images/10276.png,W32,3
10277,images/10277.png,W17,8
10278,images/10278.png,W03,8
10280,images/10280.png,W13,4
10281,images/10281.png,W37,3
10283,images/10283.png,W45,5
10284,images/10284.png,W29,7
10285,images/10285.png,W38,8
10286,images/10286.png,W11,2
10287,images/10287.png,W35,8
10288,images/10288.png,W08,5
10289,images/10289.png,W44,7
10290,images/10290.png,W04,3
10292,images/10292.png,W05,7
10293,images/10293.png,W44,5
10296,images/10296.png,W01,1
10297,images/10297.png,W03,7
10298,images/10298.png,W07,4
10301,images/10301.png,W01,4
10304,images/10304.png,W30,2
10305,images/10305.png,W06,3
10306,images/10306.png,W08,3
10307,images/10307.png,W15,1
10309,images/10309.png,W33,1
10310,images/10310.png,W20,8
10316,images/10316.png,W24,4
10317,images/10317.png,W08,5
10319,images/10319.png,W27,3
10322,images/10322.png,W51,5
10323,images/10323.png,W06,5
10325,images/10325.png,W25,6
10326,images/10326.png,W27,1
10327,images/10327.png,W07,7
10328,images/10328.png,W06,6
10329,images/10329.png,W14,4
10330,images/10330.png,W24,6
10331,images/10331.png,W17,1
10332,images/10332.png,W05,3
10334,images/10334.png,W03,6
10336,images/10336.png,W35,4
10337,images/10337.png,W12,4
10338,images/10338.png,W10,1
10339,images/10339.png,W33,2
10340,images/10340.png,W09,8
10341,images/10341.png,W12,7
10342,images/10342.png,W38,4
10344,images/10344.png,W36,3
10346,images/10346.png,W12,4
10347,images/10347.png,W23,5
10352,images/10352.png,W46,7
10353,images/10353.png,W51,1
10354,images/10354.png,W33,5
10356,images/10356.png,W44,3
10358,images/10358.png,W37,5
10359,images/10359.png,W45,6
10361,images/10361.png,W33,7
10362,images/10362.png,W49,1
10363,images/10363.png,W03,8
10364,images/10364.png,W48,5
10366,images/10366.png,W44,7
10367,images/10367.png,W08,3
10371,images/10371.png,W24,2
10372,images/10372.png,W43,1
10373,images/10373.png,W24,2
10374,images/10374.png,W13,5
10375,images/10375.png,W36,8
10376,images/10376.png,W30,5
10377,images/10377.png,W36,7
10378,images/10378.png,W34,4
10380,images/10380.png,W03,2
10381,images/10381.png,W45,1
10382,images/10382.png,W04,4
10384,images/10384.png,W48,4
10385,images/10385.png,W29,5
10387,images/10387.png,W36,7
10388,images/10388.png,W06,1
10389,images/10389.png,W07,7
10392,images/10392.png,W24,8
10394,images/10394.png,W33,2
10395,images/10395.png,W30,5
10396,images/10396.png,W16,7
10398,images/10398.png,W23,7
10401,images/10401.png,W43,6
10402,images/10402.png,W14,4
10403,images/10403.png,W34,8
10404,images/10404.png,W08,5
10408,images/10408.png,W48,5
10409,images/10409.png,W11,7
10410,images/10410.png,W45,3
10411,images/10411.png,W07,6
10412,images/10412.png,W34,4
10415,images/10415.png,W28,8
10416,images/10416.png,W30,2
10418,images/10418.png,W08,6
10419,images/10419.png,W51,3
10420,images/10420.png,W15,5
10421,images/10421.png,W10,1
10422,images/10422.png,W40,6
10424,images/10424.png,W34,4
10425,images/10425.png,W24,7
10426,images/10426.png,W36,3
10427,images/10427.png,W43,3
10428,images/10428.png,W48,7
10429,images/10429.png,W30,8
10431,images/10431.png,W30,6
10432,images/10432.png,W48,7
10434,images/10434.png,W39,3
10438,images/10438.png,W51,4
10439,images/10439.png,W43,3
10440,images/10440.png,W44,7
10443,images/10443.png,W50,6
10444,images/10444.png,W14,1
10445,images/10445.png,W27,2
10446,images/10446.png,W33,5
10447,images/10447.png,W29,5
10448,images/10448.png,W07,1
10449,images/10449.png,W34,2
10451,images/10451.png,W09,3
10452,images/10452.png,W25,6
10453,images/10453.png,W23,1
10454,images/10454.png,W48,5
10461,images/10461.png,W08,5
10462,images/10462.png,W27,1
10463,images/10463.png,W01,4
10466,images/10466.png,W32,4
10467,images/10467.png,W40,1
10470,images/10470.png,W20,2
10471,images/10471.png,W07,1
10473,images/10473.png,W40,8
10474,images/10474.png,W27,7
10477,images/10477.png,W13,2
10482,images/10482.png,W39,1
10484,images/10484.png,W44,7
10485,images/10485.png,W12,8
10486,images/10486.png,W39,7
10487,images/10487.png,W20,2
10489,images/10489.png,W44,2
10491,images/10491.png,W28,4
10494,images/10494.png,W03,7
10496,images/10496.png,W43,8
10498,images/10498.png,W44,6
10499,images/10499.png,W36,7
10500,images/10500.png,W17,5
10501,images/10501.png,W28,3
10502,images/10502.png,W17,2
10504,images/10504.png,W38,2
10505,images/10505.png,W30,6
10506,images/10506.png,W04,1
10507,images/10507.png,W14,3
10515,images/10515.png,W41,8
10517,images/10517.png,W30,5
10520,images/10520.png,W38,1
10521,images/10521.png,W34,5
10523,images/10523.png,W40,3
10524,images/10524.png,W40,3
10525,images/10525.png,W04,7
10526,images/10526.png,W15,2
10527,images/10527.png,W04,1
10529,images/10529.png,W46,8
10530,images/10530.png,W14,1
10531,images/10531.png,W05,5
10533,images/10533.png,W12,3
10534,images/10534.png,W29,3
10535,images/10535.png,W29,7
10536,images/10536.png,W44,6
10538,images/10538.png,W16,6
10540,images/10540.png,W37,5
10541,images/10541.png,W13,4
10546,images/10546.png,W13,2
10548,images/10548.png,W23,8
10552,images/10552.png,W32,7
10553,images/10553.png,W34,8
10554,images/10554.png,W44,1
10555,images/10555.png,W27,2
10556,images/10556.png,W50,8
10557,images/10557.png,W27,3
10558,images/10558.png,W14,1
10559,images/10559.png,W05,8
10562,images/10562.png,W03,4
10563,images/10563.png,W44,4
10564,images/10564.png,W05,3
10565,images/10565.png,W41,1
10566,images/10566.png,W51,3
10567,images/10567.png,W49,7
10569,images/10569.png,W45,8
10570,images/10570.png,W06,6
10571,images/10571.png,W05,8
10572,images/10572.png,W09,1
10574,images/10574.png,W12,4
10575,images/10575.png,W35,4
10576,images/10576.png,W12,3
10580,images/10580.png,W09,2
10581,images/10581.png,W11,1
10583,images/10583.png,W42,7
10584,images/10584.png,W49,3
10585,images/10585.png,W05,8
10588,images/10588.png,W13,2
10589,images/10589.png,W24,5
10592,images/10592.png,W38,5
10593,images/10593.png,W43,3
10594,images/10594.png,W08,5
10595,images/10595.png,W25,8
10596,images/10596.png,W34,5
10597,images/10597.png,W43,3
10598,images/10598.png,W15,5
10600,images/10600.png,W04,3
10602,images/10602.png,W16,5
10604,images/10604.png,W34,8
10606,images/10606.png,W25,7
10607,images/10607.png,W14,6
10609,images/10609.png,W36,7
10610,images/10610.png,W12,5
10611,images/10611.png,W13,8
10612,images/10612.png,W03,3
10613,images/10613.png,W06,2
10614,images/10614.png,W15,3
10616,images/10616.png,W07,2
10617,images/10617.png,W50,6
10618,images/10618.png,W45,6
10619,images/10619.png,W50,8
10620,images/10620.png,W19,7
10621,images/10621.png,W09,1
10622,images/10622.png,W08,6
10623,images/10623.png,W06,2
10625,images/10625.png,W07,2
10627,images/10627.png,W36,7
10629,images/10629.png,W10,6
10631,images/10631.png,W37,7
10632,images/10632.png,W45,5
10636,images/10636.png,W28,8
10637,images/10637.png,W28,6
10638,images/10638.png,W50,7
10639,images/10639.png,W10,5
10640,images/10640.png,W48,6
10641,images/10641.png,W46,3
10642,images/10642.png,W44,4
10644,images/10644.png,W48,7
10645,images/10645.png,W33,6
10646,images/10646.png,W50,7
10647,images/10647.png,W15,4
10648,images/10648.png,W42,5
10649,images/10649.png,W48,4
10650,images/10650.png,W36,1
10652,images/10652.png,W25,4
10654,images/10654.png,W37,5
10656,images/10656.png,W13,7
10657,images/10657.png,W51,8
10658,images/10658.png,W51,2
10659,images/10659.png,W19,5
10660,images/10660.png,W06,1
10661,images/10661.png,W11,2
10664,images/10664.png,W35,2
10665,images/10665.png,W51,8
10666,images/10666.png,W49,8
10667,images/10667.png,W20,2
10668,images/10668.png,W37,4
10669,images/10669.png,W09,3
10672,images/10672.png,W12,4
10673,images/10673.png,W17,4
10674,images/10674.png,W24,2
10675,images/10675.png,W34,5
10676,images/10676.png,W44,4
10681,images/10681.png,W30,6
10682,images/10682.png,W09,6
10684,images/10684.png,W20,4
10686,images/10686.png,W01,5
10687,images/10687.png,W07,1
10690,images/10690.png,W45,7
10691,images/10691.png,W36,7
10693,images/10693.png,W11,1
10694,images/10694.png,W13,4
10695,images/10695.png,W16,1
10696,images/10696.png,W28,8
10697,images/10697.png,W06,8
10698,images/10698.png,W32,3
10701,images/10701.png,W20,2
10702,images/10702.png,W32,1
10703,images/10703.png,W05,1
10706,images/10706.png,W23,6
10709,images/10709.png,W01,5
10710,images/10710.png,W38,2
10714,images/10714.png,W44,5
10715,images/10715.png,W37,4
10716,images/10716.png,W34,5
10717,images/10717.png,W41,2
10718,images/10718.png,W16,4
10719,images/10719.png,W24,5
10721,images/10721.png,W36,7
10722,images/10722.png,W48,3
10724,images/10724.png,W43,7
10726,images/10726.png,W30,6
10730,images/10730.png,W09,8
10732,images/10732.png,W49,4
10733,images/10733.png,W43,3
10734,images/10734.png,W40,8
10735,images/10735.png,W04,1
10736,images/10736.png,W14,8
10739,images/10739.png,W16,1
10741,images/10741.png,W23,6
10743,images/10743.png,W10,4
10744,images/10744.png,W49,7
10747,images/10747.png,W51,2
10748,images/10748.png,W07,4
10751,images/10751.png,W42,6
10754,images/10754.png,W25,6
10756,images/10756.png,W30,8
10760,images/10760.png,W16,5
10762,images/10762.png,W33,2
10763,images/10763.png,W34,8
10764,images/10764.png,W28,4
10768,images/10768.png,W25,4
10770,images/10770.png,W48,4
10771,images/10771.png,W03,4
10773,images/10773.png,W44,6
10774,images/10774.png,W04,6
10775,images/10775.png,W42,4
10776,images/10776.png,W45,2
10777,images/10777.png,W45,6
10778,images/10778.png,W29,5
10781,images/10781.png,W37,3
10784,images/10784.png,W12,3
10787,images/10787.png,W37,6
10788,images/10788.png,W25,1
10790,images/10790.png,W14,8
10791,images/10791.png,W04,3
10792,images/10792.png,W29,3
10795,images/10795.png,W13,4
10796,images/10796.png,W14,4
10798,images/10798.png,W10,1
10800,images/10800.png,W44,7
10805,images/10805.png,W41,8
10806,images/10806.png,W23,7
10812,images/10812.png,W35,4
10813,images/10813.png,W19,4
10814,images/10814.png,W23,6
10816,images/10816.png,W51,1
10820,images/10820.png,W11,5
10822,images/10822.png,W27,4
10824,images/10824.png,W12,3
10828,images/10828.png,W30,6
10831,images/10831.png,W45,3
10832,images/10832.png,W09,3
10837,images/10837.png,W06,6
10838,images/10838.png,W19,7
10840,images/10840.png,W35,4
10842,images/10842.png,W45,6
10843,images/10843.png,W01,6
10844,images/10844.png,W44,5
10846,images/10846.png,W17,5
10849,images/10849.png,W48,7
10850,images/10850.png,W37,5
10851,images/10851.png,W04,1
10852,images/10852.png,W13,2
10854,images/10854.png,W51,2
10855,images/10855.png,W37,5
10856,images/10856.png,W27,8
10857,images/10857.png,W19,3
10859,images/10859.png,W06,3
10861,images/10861.png,W35,8
10862,images/10862.png,W35,3
10863,images/10863.png,W32,8
10864,images/10864.png,W27,6
10871,images/10871.png,W45,1
10872,images/10872.png,W03,3
10873,images/10873.png,W25,4
10874,images/10874.png,W12,2
10875,images/10875.png,W04,2
10876,images/10876.png,W48,6
10877,images/10877.png,W11,1
10879,images/10879.png,W49,7
10881,images/10881.png,W43,6
10882,images/10882.png,W48,3
10884,images/10884.png,W40,2
10885,images/10885.png,W11,7
10886,images/10886.png,W45,3
10887,images/10887.png,W46,8
10890,images/10890.png,W39,3
10891,images/10891.png,W28,3
10892,images/10892.png,W17,5
10893,images/10893.png,W45,2
10894,images/10894.png,W07,1
10895,images/10895.png,W44,1
10896,images/10896.png,W05,4
10897,images/10897.png,W09,1
10900,images/10900.png,W16,3
10902,images/10902.png,W09,2
10904,images/10904.png,W43,3
10907,images/10907.png,W07,6
10910,images/10910.png,W24,7
10911,images/10911.png,W06,3
10912,images/10912.png,W04,3
10916,images/10916.png,W05,7
10917,images/10917.png,W39,6
10919,images/10919.png,W16,5
10922,images/10922.png,W51,8
10923,images/10923.png,W25,4
10925,images/10925.png,W16,5
10926,images/10926.png,W35,7
10927,images/10927.png,W37,2
10929,images/10929.png,W19,1
10930,images/10930.png,W40,5
10931,images/10931.png,W17,5
10933,images/10933.png,W04,4
10934,images/10934.png,W07,6
10935,images/10935.png,W20,7
10937,images/10937.png,W42,6
10938,images/10938.png,W06,5
10941,images/10941.png,W03,6
10942,images/10942.png,W46,3
10944,images/10944.png,W23,4
10947,images/10947.png,W27,2
10948,images/10948.png,W41,7
10949,images/10949.png,W45,5
10950,images/10950.png,W43,6
10951,images/10951.png,W10,5
10954,images/10954.png,W24,1
10956,images/10956.png,W40,5
10957,images/10957.png,W45,4
10958,images/10958.png,W46,1
10961,images/10961.png,W50,1
10962,images/10962.png,W39,2
10965,images/10965.png,W32,7
10967,images/10967.png,W03,3
10971,images/10971.png,W32,5
10972,images/10972.png,W27,7
10977,images/10977.png,W09,1
10978,images/10978.png,W23,2
10982,images/10982.png,W03,4
10984,images/10984.png,W28,2
10985,images/10985.png,W25,3
10986,images/10986.png,W19,1
10989,images/10989.png,W13,3
10991,images/10991.png,W08,7
10992,images/10992.png,W35,1
10993,images/10993.png,W32,1
10998,images/10998.png,W35,3
10999,images/10999.png,W06,1
11004,images/11004.png,W08,5
11008,images/11008.png,W48,4
11009,images/11009.png,W11,1
11010,images/11010.png,W36,7
11011,images/11011.png,W49,8
11012,images/11012.png,W34,2
11014,images/11014.png,W35,2
11015,images/11015.png,W20,1
11016,images/11016.png,W24,4
11017,images/11017.png,W17,5
11019,images/11019.png,W49,5
11020,images/11020.png,W01,5
11022,images/11022.png,W44,7
11023,images/11023.png,W03,5
11026,images/11026.png,W25,1
11028,images/11028.png,W23,8
11029,images/11029.png,W51,4
11030,images/11030.png,W32,7
11031,images/11031.png,W11,6
